Date,TAM,TAN,TA1,POM,PON,POX,PRM,PRN,PRX,RR,SA,SD,SLAG
13/10/2008,10.6,9.2,11.8,999.3,998.3,1003.8,1005.4,1004.3,1009.9,20.0,0.0,0.0,-1.0
14/10/2008,8.8,6.9,11.2,1004.0,1000.0,1006.3,1010.1,1006.0,1012.5,18.5,0.0,0.0,-1.0
15/10/2008,7.9,5.9,9.6,997.9,990.5,1005.6,1004.0,996.5,1011.8,6.8,0.0,0.0,-1.0
16/10/2008,6.4,5.1,8.6,990.5,988.6,996.0,996.6,994.6,1002.2,17.9,0.0,0.0,-1.0
17/10/2008,5.1,0.9,8.0,1002.4,997.0,1004.6,1008.6,1003.2,1010.8,12.8,0.0,0.0,-1.0
18/10/2008,8.5,6.2,10.2,995.5,992.2,1002.2,1001.6,998.2,1008.3,11.5,0.0,0.0,-1.0
19/10/2008,8.5,5.3,10.4,996.9,990.4,1000.8,1003.0,996.3,1006.9,17.0,0.0,0.0,-1.0
20/10/2008,11.0,7.9,12.1,981.5,977.2,990.0,987.5,983.1,995.9,11.0,0.0,0.0,-1.0
21/10/2008,7.7,5.4,11.3,984.2,981.9,987.9,990.2,987.9,994.0,27.2,0.0,0.0,-1.0
22/10/2008,6.3,4.2,7.4,999.0,989.4,1005.7,1005.1,995.5,1011.9,6.4,0.0,0.0,-1.0
23/10/2008,9.4,4.3,10.4,996.8,987.9,1005.1,1002.9,993.8,1011.3,14.7,0.0,0.0,-1.0
24/10/2008,9.6,8.1,11.5,998.3,989.1,1002.9,1004.3,995.1,1009.0,59.3,0.0,0.0,-1.0
25/10/2008,9.4,5.9,11.0,998.0,988.8,1005.7,1004.1,994.8,1011.8,6.2,0.0,0.0,-1.0
26/10/2008,7.5,4.9,12.3,990.1,985.0,994.0,996.1,991.1,1000.1,29.6,0.0,0.0,-1.0
27/10/2008,4.7,3.3,7.7,985.2,983.1,989.4,991.3,989.2,995.6,16.5,0.0,0.0,-1.0
28/10/2008,2.5,0.8,5.1,992.7,990.0,994.2,998.9,996.2,1000.4,11.1,0.0,0.0,-1.0
29/10/2008,2.7,-0.1,5.5,992.9,992.0,993.7,999.1,998.1,999.9,2.1,0.0,0.0,-1.0
30/10/2008,1.7,-1.9,5.1,996.5,993.4,999.4,1002.8,999.7,1005.6,0.0,0.0,0.0,-1.0
31/10/2008,1.9,-1.0,6.2,1004.5,999.9,1008.1,1010.7,1006.2,1014.5,-1.0,0.0,0.0,-1.0
01/11/2008,2.0,-2.9,5.9,1009.6,1008.3,1011.5,1015.9,1014.7,1017.7,0.0,0.0,0.0,-1.0
02/11/2008,6.4,3.6,8.0,1015.2,1011.3,1017.5,1021.4,1017.6,1023.7,8.3,0.0,0.0,-1.0
03/11/2008,7.0,5.7,7.8,1016.8,1016.2,1017.5,1023.0,1022.5,1023.7,8.4,0.0,0.0,-1.0
04/11/2008,6.2,3.2,10.2,1018.5,1017.5,1019.9,1024.8,1023.7,1026.3,0.0,0.0,0.0,-1.0
05/11/2008,3.9,1.2,7.9,1020.4,1019.9,1021.0,1026.7,1026.2,1027.3,-1.0,0.0,0.0,-1.0
06/11/2008,6.2,1.1,11.5,1015.9,1012.4,1020.0,1022.2,1018.5,1026.3,-1.0,0.0,0.0,-1.0
07/11/2008,7.7,6.4,9.7,1007.7,1003.5,1011.9,1013.9,1009.6,1018.1,-1.0,0.0,0.0,-1.0
08/11/2008,10.0,7.3,10.9,1002.2,998.6,1003.7,1008.3,1004.7,1009.8,0.7,0.0,0.0,-1.0
09/11/2008,8.2,5.9,12.2,990.3,986.1,997.7,996.4,992.1,1003.8,0.5,0.0,0.0,-1.0
10/11/2008,5.8,2.8,8.1,982.9,974.1,987.0,988.9,980.1,993.1,19.3,0.0,0.0,-1.0
11/11/2008,5.1,2.5,7.7,989.5,987.2,992.7,995.6,993.2,998.9,18.0,0.0,0.0,-1.0
12/11/2008,2.1,-0.9,5.6,999.2,993.2,1004.3,1005.4,999.4,1010.5,0.2,0.0,0.0,-1.0
13/11/2008,4.6,1.2,6.8,1004.4,999.3,1006.8,1010.6,1005.5,1013.0,0.0,0.0,0.0,-1.0
14/11/2008,8.8,5.9,10.1,995.5,991.8,999.5,1001.6,997.8,1005.6,35.0,0.0,0.0,-1.0
15/11/2008,8.5,6.9,10.9,995.3,993.0,999.1,1001.4,999.0,1005.3,63.0,0.0,0.0,-1.0
16/11/2008,4.9,3.3,8.3,1007.6,995.3,1020.9,1013.9,1001.5,1027.3,3.8,0.0,0.0,-1.0
17/11/2008,4.2,0.8,6.8,1012.2,994.5,1021.3,1018.5,1000.6,1027.7,5.5,0.0,0.0,-1.0
18/11/2008,4.1,1.6,7.7,995.2,989.1,999.9,1001.3,995.2,1006.1,27.5,0.0,0.0,-1.0
19/11/2008,5.6,1.5,8.9,988.4,984.0,997.8,994.5,990.1,1004.0,3.0,0.0,0.0,-1.0
20/11/2008,1.5,-0.9,7.1,988.0,984.1,991.3,994.1,990.1,997.6,20.5,0.0,0.0,-1.0
21/11/2008,-0.8,-2.5,1.2,990.9,988.6,994.5,997.2,994.9,1000.7,4.9,0.0,0.0,-1.0
22/11/2008,-0.5,-2.1,1.5,999.1,994.7,1002.6,1005.4,1000.9,1008.9,3.0,0.0,0.0,-1.0
23/11/2008,-3.8,-6.1,-1.8,991.6,987.8,1000.5,997.9,994.1,1006.9,0.0,0.0,0.0,-1.0
24/11/2008,-1.2,-7.0,1.4,993.3,989.6,998.8,999.6,995.9,1005.0,-1.0,0.0,0.0,-1.0
25/11/2008,1.2,-1.0,2.8,1004.8,999.5,1007.8,1011.1,1005.8,1014.1,-1.0,0.0,0.0,-1.0
26/11/2008,6.9,1.8,9.2,997.7,993.7,1001.4,1003.9,999.8,1007.6,15.6,0.0,0.0,-1.0
27/11/2008,7.4,5.5,9.2,985.2,981.3,993.1,991.2,987.3,999.2,17.4,0.0,0.0,-1.0
28/11/2008,2.9,1.6,6.1,989.9,986.4,993.6,996.1,992.6,999.8,13.6,0.0,0.0,-1.0
29/11/2008,2.7,1.7,3.7,992.2,990.1,993.9,998.4,996.3,1000.1,15.4,0.0,0.0,-1.0
30/11/2008,2.8,1.6,3.7,991.6,989.0,995.4,997.8,995.2,1001.6,0.9,0.0,0.0,-1.0
01/12/2008,1.0,-0.2,3.3,996.2,995.7,997.0,1002.5,1001.9,1003.2,3.3,0.0,0.0,-1.0
02/12/2008,-0.8,-2.7,2.3,993.4,990.7,995.7,999.7,997.0,1002.0,0.0,0.0,0.0,-1.0
03/12/2008,-1.1,-3.7,0.9,988.5,986.2,990.5,994.8,992.5,996.8,-1.0,0.0,0.0,-1.0
04/12/2008,1.0,-0.9,2.7,983.5,982.3,986.1,989.6,988.5,992.3,0.1,0.0,0.0,-1.0
05/12/2008,0.9,-1.7,2.3,986.6,982.6,992.9,992.7,988.7,999.2,-1.0,0.0,0.0,-1.0
06/12/2008,-0.6,-2.6,2.0,1001.3,993.7,1007.8,1007.6,999.9,1014.2,-1.0,0.0,0.0,-1.0
07/12/2008,2.1,-3.4,3.8,1007.3,1002.2,1009.0,1013.6,1008.4,1015.4,0.0,0.0,0.0,-1.0
08/12/2008,4.5,1.4,7.0,999.9,996.5,1002.7,1006.1,1002.6,1009.0,34.0,0.0,0.0,-1.0
09/12/2008,1.4,0.3,4.0,1002.2,1000.2,1003.3,1008.5,1006.5,1009.5,8.4,0.0,0.0,-1.0
10/12/2008,-0.1,-2.2,2.1,1006.3,1000.4,1011.2,1012.6,1006.6,1017.6,7.5,0.0,0.0,-1.0
11/12/2008,-2.3,-4.4,-0.4,1011.7,1010.9,1012.6,1018.1,1017.3,1019.0,-1.0,0.0,0.0,-1.0
12/12/2008,0.5,-3.5,1.9,1005.9,1000.2,1010.4,1012.2,1006.5,1016.8,-1.0,0.0,0.0,-1.0
13/12/2008,4.9,1.3,6.2,1000.3,997.9,1002.6,1006.5,1004.0,1008.8,-1.0,0.0,0.0,-1.0
14/12/2008,4.6,1.9,7.1,1006.7,1002.0,1011.8,1012.9,1008.2,1018.2,-1.0,0.0,0.0,-1.0
15/12/2008,4.6,0.4,5.9,1011.0,1006.7,1012.8,1017.2,1012.9,1019.1,-1.0,0.0,0.0,-1.0
16/12/2008,5.4,4.4,6.2,1000.0,993.5,1005.7,1006.1,999.7,1012.0,3.0,0.0,0.0,-1.0
17/12/2008,5.4,4.2,6.7,991.5,988.5,994.2,997.6,994.6,1000.3,10.0,0.0,0.0,-1.0
18/12/2008,7.2,4.7,9.0,989.0,985.9,993.8,995.1,991.9,1000.0,16.0,0.0,0.0,-1.0
19/12/2008,3.9,2.7,6.8,995.9,982.6,1000.8,1002.1,988.7,1007.0,11.9,0.0,0.0,-1.0
20/12/2008,5.9,2.2,8.0,989.6,974.9,1007.6,995.7,980.9,1013.8,18.3,0.0,0.0,-1.0
21/12/2008,5.2,0.8,8.9,999.2,992.9,1008.5,1005.3,999.0,1014.8,0.9,0.0,0.0,-1.0
22/12/2008,4.9,4.0,7.9,1009.5,991.5,1021.2,1015.8,997.6,1027.7,8.1,0.0,0.0,-1.0
23/12/2008,3.6,-0.6,4.5,1020.9,1017.3,1022.6,1027.3,1023.6,1029.0,0.4,0.0,0.0,-1.0
24/12/2008,2.7,0.7,7.1,1024.6,1019.0,1030.1,1031.0,1025.3,1036.6,5.8,0.0,0.0,-1.0
25/12/2008,2.9,-0.2,4.5,1034.6,1030.5,1037.9,1041.1,1037.0,1044.4,0.2,0.0,0.0,-1.0
26/12/2008,3.3,1.7,4.6,1037.9,1037.2,1038.5,1044.4,1043.7,1045.0,-1.0,0.0,0.0,-1.0
27/12/2008,0.3,-1.6,3.8,1035.5,1034.9,1037.1,1042.0,1041.5,1043.6,0.0,0.0,0.0,-1.0
28/12/2008,-0.6,-2.6,1.6,1034.0,1033.6,1034.6,1040.5,1040.1,1041.1,-1.0,0.0,0.0,-1.0
29/12/2008,1.5,-2.1,2.2,1031.7,1030.4,1033.5,1038.2,1036.8,1039.9,-1.0,0.0,0.0,-1.0
30/12/2008,2.3,1.4,3.0,1028.0,1025.4,1030.1,1034.4,1031.8,1036.5,-1.0,0.0,0.0,-1.0
31/12/2008,1.9,1.4,2.8,1021.1,1018.5,1025.4,1027.5,1024.9,1031.8,0.7,0.0,0.0,-1.0
01/01/2009,-1.4,-2.3,3.0,1023.7,1020.3,1025.5,1030.2,1026.7,1032.1,4.1,0.0,0.0,-1.0
02/01/2009,-3.2,-6.9,-1.6,1024.6,1018.0,1026.7,1031.1,1024.4,1033.3,-1.0,0.0,0.0,-1.0
03/01/2009,1.8,-1.7,4.8,1009.9,1008.6,1016.7,1016.2,1014.9,1023.1,11.8,0.0,0.0,-1.0
04/01/2009,-4.0,-5.9,0.5,1012.1,1008.2,1018.4,1018.5,1014.7,1024.9,0.1,0.0,0.0,-1.0
05/01/2009,-4.7,-8.6,-2.4,1020.4,1017.1,1022.2,1027.0,1023.5,1028.8,-1.0,0.0,0.0,-1.0
06/01/2009,2.2,-2.8,5.5,1007.1,1002.5,1016.4,1013.4,1008.8,1022.8,2.9,0.0,0.0,-1.0
07/01/2009,-1.9,-3.5,0.7,1011.3,1006.6,1014.0,1017.7,1012.9,1020.4,12.3,0.0,0.0,-1.0
08/01/2009,5.2,-2.0,7.2,1008.0,1006.7,1010.4,1014.2,1012.9,1016.8,7.5,0.0,0.0,-1.0
09/01/2009,6.7,5.4,7.8,1013.2,1009.3,1015.2,1019.4,1015.5,1021.5,15.5,0.0,0.0,-1.0
10/01/2009,4.8,4.1,5.7,1006.4,996.9,1014.4,1012.6,1003.0,1020.7,0.1,0.0,0.0,-1.0
11/01/2009,7.1,4.1,7.7,992.2,987.4,996.8,998.3,993.5,1002.9,11.3,0.0,0.0,-1.0
12/01/2009,7.8,7.4,8.5,985.5,983.0,987.0,991.5,989.0,993.1,53.3,0.0,0.0,-1.0
13/01/2009,5.6,4.2,7.7,990.6,986.2,997.4,996.7,992.2,1003.6,2.8,0.0,0.0,-1.0
14/01/2009,0.1,-0.8,5.1,1003.7,998.4,1008.5,1010.1,1004.6,1014.9,2.9,0.0,0.0,-1.0
15/01/2009,1.6,-2.4,2.7,1010.7,1008.9,1011.8,1017.0,1015.2,1018.2,0.0,0.0,0.0,-1.0
16/01/2009,4.4,2.5,5.5,1007.7,1005.0,1009.6,1014.0,1011.2,1015.9,0.0,0.0,0.0,-1.0
17/01/2009,6.0,4.3,7.3,996.9,989.5,1004.3,1003.0,995.6,1010.5,0.8,0.0,0.0,-1.0
18/01/2009,4.1,1.0,6.9,980.8,977.2,988.3,986.9,983.2,994.4,0.0,0.0,0.0,-1.0
19/01/2009,3.9,2.0,5.9,978.2,974.5,980.1,984.3,980.5,986.2,5.6,0.0,0.0,-1.0
20/01/2009,3.3,0.9,5.7,974.7,970.6,980.5,980.8,976.6,986.5,0.7,0.0,0.0,-1.0
21/01/2009,3.9,0.7,5.8,986.4,981.3,992.4,992.5,987.4,998.6,6.9,0.0,0.0,-1.0
22/01/2009,4.9,3.7,6.3,983.3,974.5,992.3,989.4,980.5,998.5,11.1,0.0,0.0,-1.0
23/01/2009,3.6,1.3,5.8,973.7,972.9,974.7,979.7,978.9,980.8,-1.0,0.0,0.0,-1.0
24/01/2009,1.1,0.2,2.8,976.7,974.4,981.1,982.9,980.5,987.3,0.3,0.0,0.0,-1.0
25/01/2009,3.5,0.7,4.7,987.4,981.6,992.8,993.5,987.8,998.9,1.0,0.0,0.0,-1.0
26/01/2009,4.6,2.2,6.2,999.5,993.5,1004.4,1005.7,999.6,1010.7,0.0,0.0,0.0,-1.0
27/01/2009,2.7,0.8,3.4,1004.9,1004.2,1006.0,1011.1,1010.5,1012.2,0.0,0.0,0.0,-1.0
28/01/2009,3.3,2.6,3.7,1008.3,1006.0,1012.6,1014.5,1012.2,1018.9,0.4,0.0,0.0,-1.0
29/01/2009,3.8,2.9,4.9,1016.3,1012.6,1019.0,1022.6,1018.9,1025.4,4.5,0.0,0.0,-1.0
30/01/2009,1.4,-0.3,3.3,1018.3,1017.3,1019.1,1024.7,1023.7,1025.5,-1.0,0.0,0.0,-1.0
31/01/2009,0.3,-1.4,2.8,1021.5,1019.2,1023.4,1027.9,1025.6,1029.8,-1.0,0.0,0.0,-1.0
01/02/2009,0.2,-0.5,1.9,1022.8,1021.4,1024.1,1029.2,1027.9,1030.5,-1.0,0.0,0.0,-1.0
02/02/2009,-2.4,-4.6,1.5,1016.1,1011.0,1021.1,1022.5,1017.5,1027.6,-1.0,0.0,0.0,-1.0
03/02/2009,-1.4,-5.2,3.3,1003.4,996.6,1010.6,1009.7,1002.8,1017.1,-1.0,0.0,0.0,-1.0
04/02/2009,-0.6,-2.2,0.5,989.3,985.8,996.0,995.6,992.0,1002.3,0.0,0.0,0.0,-1.0
05/02/2009,-0.1,-1.1,0.6,988.1,986.1,989.4,994.3,992.3,995.6,12.3,0.0,0.0,-1.0
06/02/2009,-0.6,-1.0,0.7,985.9,984.6,988.3,992.1,990.8,994.5,-1.0,0.0,0.0,-1.0
07/02/2009,-2.4,-3.0,-0.5,984.6,984.2,985.2,990.9,990.4,991.4,-1.0,0.0,0.0,-1.0
08/02/2009,-5.4,-7.9,-1.1,984.7,983.2,988.0,991.0,989.5,994.4,-1.0,0.0,0.0,-1.0
09/02/2009,-1.9,-7.8,0.6,991.4,988.4,992.8,997.7,994.7,999.1,2.9,0.0,0.0,-1.0
10/02/2009,-3.6,-6.7,0.3,994.4,991.6,999.2,1000.8,998.0,1005.6,3.1,0.0,0.0,-1.0
11/02/2009,-2.9,-7.0,0.4,1002.0,1000.35,1005.25,1010.2,1005.9,1015.3,1.0,0.0,0.0,-1.0
12/02/2009,-2.1,-3.1,-0.2,1009.6,1009.1,1011.3,1016.0,1015.5,1017.7,3.4,0.0,0.0,-1.0
13/02/2009,-2.9,-5.0,0.5,1015.1,1011.5,1018.7,1021.6,1018.0,1025.2,2.1,0.0,0.0,-1.0
14/02/2009,-2.9,-7.1,-0.2,1017.9,1013.5,1019.3,1024.4,1019.9,1025.8,-1.0,0.0,0.0,-1.0
15/02/2009,0.9,-1.5,1.9,1008.5,1006.7,1012.8,1014.8,1013.0,1019.2,4.6,0.0,0.0,-1.0
16/02/2009,2.1,1.3,2.9,1008.4,1007.1,1011.1,1014.7,1013.4,1017.5,5.5,0.0,0.0,-1.0
17/02/2009,0.0,-0.5,2.3,1016.9,1011.7,1019.9,1023.3,1018.1,1026.3,4.8,0.0,0.0,-1.0
18/02/2009,1.6,-0.3,3.1,1018.0,1015.6,1019.8,1024.3,1021.9,1026.2,11.6,0.0,0.0,-1.0
19/02/2009,2.6,1.9,3.3,1013.7,1012.8,1015.4,1020.0,1019.1,1021.7,4.2,0.0,0.0,-1.0
20/02/2009,2.5,0.4,3.4,1011.9,1008.0,1016.5,1023.5,1021.1,1024.7,3.9,0.0,0.0,-1.0
21/02/2009,4.1,2.2,5.5,1010.1,1003.2,1017.6,1016.3,1009.4,1024.0,8.2,0.0,0.0,-1.0
22/02/2009,5.3,4.4,7.1,1001.3,998.1,1005.7,1007.5,1004.3,1012.0,38.0,0.0,0.0,-1.0
23/02/2009,3.1,2.3,5.5,1010.7,1006.2,1014.5,1016.9,1012.4,1020.9,3.8,0.0,0.0,-1.0
24/02/2009,2.8,0.2,4.1,1012.4,1010.9,1014.4,1018.7,1017.2,1020.8,0.6,0.0,0.0,-1.0
25/02/2009,4.2,3.6,5.7,1003.0,992.8,1010.7,1009.2,999.0,1017.0,5.0,0.0,0.0,-1.0
26/02/2009,3.0,0.5,6.4,994.3,987.8,998.7,1000.1,993.5,1005.0,16.9,0.0,0.0,-1.0
27/02/2009,1.2,-0.3,3.3,1004.2,999.3,1007.2,1010.5,1005.5,1013.6,3.1,0.0,0.0,-1.0
28/02/2009,0.5,-2.2,1.6,1003.6,1001.6,1006.4,1009.9,1007.8,1012.8,-1.0,0.0,0.0,-1.0
01/03/2009,3.6,1.0,4.7,999.9,998.5,1001.7,1006.1,1004.7,1007.9,12.5,0.0,0.0,-1.0
02/03/2009,4.1,2.9,6.5,996.8,992.5,998.3,1003.0,998.7,1004.5,9.4,0.0,0.0,-1.0
03/03/2009,4.7,2.4,5.9,991.8,987.3,994.3,998.0,993.4,1000.5,11.3,0.0,0.0,-1.0
04/03/2009,7.3,5.4,8.2,985.5,984.2,987.2,991.5,990.2,993.3,0.0,0.0,0.0,-1.0
05/03/2009,7.0,5.6,9.6,990.7,987.2,994.9,996.8,993.2,1001.0,-1.0,0.0,0.0,-1.0
06/03/2009,1.8,0.4,7.5,997.1,994.6,999.6,1003.3,1000.8,1005.8,4.0,0.0,0.0,-1.0
07/03/2009,3.2,0.3,4.9,995.9,987.9,999.5,1002.1,994.0,1005.7,15.7,0.0,0.0,-1.0
08/03/2009,4.4,3.1,6.6,978.3,973.9,985.8,984.3,980.0,991.9,1.5,0.0,0.0,-1.0
09/03/2009,3.4,0.7,5.7,983.6,976.6,990.0,989.7,982.7,996.1,10.5,0.0,0.0,-1.0
10/03/2009,2.6,2.1,5.1,996.0,990.1,1003.6,1002.2,996.3,1009.9,20.7,0.0,0.0,-1.0
11/03/2009,2.6,-0.9,6.1,1008.1,1004.2,1010.2,1014.4,1010.4,1016.4,4.9,0.0,0.0,-1.0
12/03/2009,3.7,1.0,5.2,998.7,996.0,1005.4,1004.9,1002.2,1011.6,13.5,0.0,0.0,-1.0
13/03/2009,5.3,4.2,7.4,1004.0,997.1,1006.4,1010.2,1003.2,1012.7,20.9,0.0,0.0,-1.0
14/03/2009,6.0,3.6,8.4,1002.8,1000.3,1006.0,1009.0,1006.4,1012.3,7.1,0.0,0.0,-1.0
15/03/2009,5.5,4.2,7.0,1014.9,1004.8,1019.7,1021.1,1011.0,1026.0,0.2,0.0,0.0,-1.0
16/03/2009,5.8,5.1,6.9,1016.9,1015.9,1018.7,1023.1,1022.2,1025.0,13.5,0.0,0.0,-1.0
17/03/2009,5.0,2.4,7.1,1023.2,1017.4,1026.9,1029.6,1023.7,1033.2,6.4,0.0,0.0,-1.0
18/03/2009,5.0,2.6,7.6,1023.6,1022.4,1025.9,1029.9,1028.7,1032.3,1.7,0.0,0.0,-1.0
19/03/2009,3.1,-1.3,7.5,1027.2,1024.0,1029.0,1033.6,1030.4,1035.4,0.0,0.0,0.0,-1.0
20/03/2009,3.7,-0.1,6.6,1025.6,1022.5,1028.4,1031.9,1028.8,1034.9,-1.0,0.0,0.0,-1.0
21/03/2009,4.2,3.2,5.4,1017.9,1012.5,1022.3,1024.2,1018.8,1028.6,-1.0,0.0,0.0,-1.0
22/03/2009,3.6,1.8,6.4,1004.6,996.7,1012.2,1010.8,1002.9,1018.5,4.0,0.0,0.0,-1.0
23/03/2009,2.9,0.6,6.5,991.2,988.6,996.6,997.4,994.7,1002.8,15.8,0.0,0.0,-1.0
24/03/2009,2.4,-0.9,5.2,998.5,992.5,1001.4,1004.8,998.7,1007.7,-1.0,0.0,0.0,-1.0
25/03/2009,3.4,1.2,6.4,993.1,990.0,996.0,999.2,996.2,1002.2,0.8,0.0,0.0,-1.0
26/03/2009,2.4,0.7,4.8,986.9,980.2,995.5,993.0,986.3,1001.7,0.0,0.0,0.0,-1.0
27/03/2009,2.2,0.2,4.2,982.0,978.8,986.9,988.1,984.9,993.0,1.5,0.0,0.0,-1.0
28/03/2009,2.9,-0.3,6.8,991.2,986.9,997.1,997.4,993.1,1003.4,0.0,0.0,0.0,-1.0
29/03/2009,2.1,-0.9,4.3,1000.5,997.6,1001.8,1006.7,1003.8,1008.1,-1.0,0.0,0.0,-1.0
30/03/2009,4.4,2.2,6.7,998.9,995.9,1004.6,1005.1,1002.1,1010.8,5.8,0.0,0.0,-1.0
31/03/2009,5.3,2.7,7.6,1006.7,1003.5,1012.1,1012.9,1009.7,1018.4,9.8,0.0,0.0,-1.0
01/04/2009,5.1,-0.2,8.1,1018.1,1012.5,1020.7,1024.4,1018.8,1027.0,11.1,0.0,0.0,-1.0
02/04/2009,7.1,6.4,8.2,1018.6,1016.4,1020.3,1024.8,1022.7,1026.6,0.6,0.0,0.0,-1.0
03/04/2009,4.8,3.5,9.1,1013.3,1010.1,1016.2,1019.5,1016.4,1022.5,-1.0,0.0,0.0,-1.0
04/04/2009,5.0,0.3,12.8,1006.1,1003.9,1009.7,1012.3,1010.1,1016.0,-1.0,0.0,0.0,-1.0
05/04/2009,6.2,4.9,8.1,1006.9,1002.4,1009.4,1013.1,1008.6,1015.6,3.0,0.0,0.0,-1.0
06/04/2009,6.4,5.8,9.7,1009.1,1007.5,1010.1,1015.3,1013.8,1016.3,11.5,0.0,0.0,-1.0
07/04/2009,7.0,2.6,12.2,1000.6,996.4,1007.1,1006.7,1002.4,1013.3,0.0,0.0,0.0,-1.0
08/04/2009,8.4,6.0,11.8,995.6,992.6,999.0,1001.7,998.6,1005.1,10.0,0.0,0.0,-1.0
09/04/2009,8.2,5.8,11.6,1001.9,995.2,1004.9,1008.0,1001.3,1011.0,13.0,0.0,0.0,-1.0
10/04/2009,12.0,7.7,15.6,1004.1,1002.3,1005.3,1010.1,1008.3,1011.4,2.3,0.0,0.0,-1.0
11/04/2009,10.4,7.5,14.7,1004.1,1001.2,1007.9,1010.2,1007.2,1014.1,0.3,0.0,0.0,-1.0
12/04/2009,6.9,5.8,10.2,1009.7,1008.3,1010.6,1015.9,1014.4,1016.8,25.1,0.0,0.0,-1.0
13/04/2009,7.4,1.1,12.2,1008.0,1006.7,1010.0,1014.2,1012.7,1016.2,0.6,0.0,0.0,-1.0
14/04/2009,9.2,3.5,14.0,1009.5,1008.4,1012.0,1015.6,1014.6,1018.2,-1.0,0.0,0.0,-1.0
15/04/2009,10.2,4.2,15.3,1014.0,1012.1,1015.8,1020.2,1018.3,1022.0,-1.0,0.0,0.0,-1.0
16/04/2009,9.0,8.7,12.2,1014.6,1012.6,1016.0,1020.7,1018.9,1022.1,-1.0,0.0,0.0,-1.0
17/04/2009,7.3,3.1,11.5,1011.4,1010.5,1012.4,1017.6,1016.6,1018.7,-1.0,0.0,0.0,-1.0
18/04/2009,7.4,3.3,13.2,1014.1,1010.4,1019.4,1020.3,1016.6,1025.7,-1.0,0.0,0.0,-1.0
19/04/2009,7.0,2.6,10.9,1019.9,1019.4,1020.6,1026.2,1025.6,1026.8,-1.0,0.0,0.0,-1.0
20/04/2009,5.8,5.0,7.6,1021.1,1020.0,1021.9,1027.3,1026.2,1028.1,0.0,0.0,0.0,-1.0
21/04/2009,6.2,1.5,10.5,1017.8,1014.4,1021.2,1024.1,1020.7,1027.5,0.0,0.0,0.0,-1.0
22/04/2009,7.9,5.9,12.2,1015.8,1014.3,1017.1,1022.0,1020.5,1023.3,0.2,0.0,0.0,-1.0
23/04/2009,7.7,3.5,12.2,1016.5,1016.0,1017.2,1022.7,1022.2,1023.4,-1.0,0.0,0.0,-1.0
24/04/2009,10.7,8.1,13.3,1014.9,1013.3,1016.2,1021.0,1019.5,1022.4,-1.0,0.0,0.0,-1.0
25/04/2009,12.3,6.9,17.5,1009.4,1004.0,1013.3,1015.5,1010.1,1019.5,-1.0,0.0,0.0,-1.0
26/04/2009,10.8,7.2,13.1,1000.3,998.4,1003.3,1006.4,1004.5,1009.4,-1.0,0.0,0.0,-1.0
27/04/2009,9.2,6.2,14.2,994.9,993.1,998.2,1001.0,999.2,1004.3,-1.0,0.0,0.0,-1.0
28/04/2009,9.5,7.0,13.7,1002.1,996.8,1004.1,1008.2,1002.8,1010.1,1.0,0.0,0.0,-1.0
29/04/2009,11.1,4.7,16.3,1005.0,1002.4,1009.5,1011.1,1008.6,1015.7,-1.0,0.0,0.0,-1.0
30/04/2009,10.1,8.2,14.8,1014.3,1010.1,1017.2,1020.4,1016.3,1023.4,0.0,0.0,0.0,-1.0
01/05/2009,11.3,6.1,15.3,1016.4,1014.1,1017.6,1022.5,1020.3,1023.8,-1.0,0.0,0.0,-1.0
02/05/2009,9.1,8.3,13.6,1015.7,1014.0,1017.2,1021.8,1020.2,1023.4,5.5,0.0,0.0,-1.0
03/05/2009,7.9,5.2,12.0,1012.9,1010.3,1016.5,1019.1,1016.5,1022.7,0.0,0.0,0.0,-1.0
04/05/2009,7.4,3.7,10.2,1005.2,996.5,1010.2,1011.4,1002.6,1016.4,3.0,0.0,0.0,-1.0
05/05/2009,7.6,6.7,9.2,997.2,993.7,999.1,1003.3,999.9,1005.2,20.1,0.0,0.0,-1.0
06/05/2009,6.8,3.4,9.5,995.1,992.3,998.0,1001.3,998.4,1004.1,7.0,0.0,0.0,-1.0
07/05/2009,8.1,5.2,10.0,992.2,988.1,996.1,998.2,994.2,1002.1,31.5,0.0,0.0,-1.0
08/05/2009,8.4,4.9,10.3,989.4,986.3,994.0,995.4,992.3,1000.1,10.0,0.0,0.0,-1.0
09/05/2009,7.7,6.6,9.1,999.1,994.5,1001.2,1005.3,1000.6,1007.4,9.7,0.0,0.0,-1.0
10/05/2009,6.6,5.5,9.3,1008.1,1000.2,1016.5,1014.3,1006.3,1022.8,19.2,0.0,0.0,-1.0
11/05/2009,7.1,3.4,10.0,1021.4,1017.0,1024.5,1027.6,1023.3,1030.8,1.0,0.0,0.0,-1.0
12/05/2009,8.8,5.0,12.6,1024.2,1022.4,1025.2,1030.4,1028.6,1031.4,-1.0,0.0,0.0,-1.0
13/05/2009,9.6,3.5,15.4,1020.4,1018.5,1021.9,1026.6,1024.7,1028.2,-1.0,0.0,0.0,-1.0
14/05/2009,10.1,4.0,14.7,1016.5,1014.6,1018.7,1022.7,1020.7,1024.9,-1.0,0.0,0.0,-1.0
15/05/2009,12.4,4.7,17.4,1013.4,1010.0,1017.0,1019.5,1016.0,1023.3,-1.0,0.0,0.0,-1.0
